cop_l_x	cop_l_y	cop_l_z	for_l_x	for_l_y	for_l_z	mom_l_x	mom_l_y	mom_l_z	cop_r_x	cop_r_y	cop_r_z	for_r_x	for_r_y	for_r_z	mom_r_x	mom_r_y	mom_r_z
-0.06605	0.0	0.20984099999999997	93.713303	723.570068	-65.321075	-151.834518	2.545339	-47.791775	-0.309849	0.0	-0.137212	-61.162346	36.666412	-27.231195	5.031059	-7.278953	-11.361056
-0.066509	0.0	0.219514	92.336731	727.9492190000001	-73.852814	-159.79512	2.373998	-48.415154	-0.20705	0.0	-0.159307	-56.457249	52.659996	-31.355970000000003	8.389119	-7.957371000000001	-10.903264
-0.066748	0.0	0.22852199999999998	89.87847099999999	726.117493	-81.837601	-165.93399	2.031895	-48.467052	-0.13911400000000002	0.0	-0.172479	-50.444183	74.20796999999999	-34.115596999999994	12.79935	-8.964983	-10.323355000000001
-0.06679	0.0	0.23785100000000003	86.005836	716.799316	-89.973831	-170.491196	1.455323	-47.875343	-0.090955	0.0	-0.183275	-43.028965	104.291557	-34.469418	19.113993	-10.267665	-9.485800999999999
-0.066666	0.0	0.24706599999999998	81.00457	699.335144	-97.567352	-172.781906	0.702792	-46.621677000000005	-0.058517999999999994	0.0	-0.19328599999999999	-35.356586	141.801788	-31.389145000000003	27.408321	-11.556185000000001	-8.297992
-0.066368	0.0	0.256713	75.041145	672.446655	-104.330528	-172.625702	-0.052332000000000004	-44.628777	-0.035677	0.0	-0.202677	-28.183664	186.753296	-24.208858	37.850525	-12.728625	-6.6627979999999996
-0.065825	0.0	0.266914	68.640938	636.2511599999999	-109.65005500000001	-169.824432	-0.703019	-41.880978000000006	-0.019864	0.0	-0.21069200000000002	-22.60453	235.529205	-13.183745000000002	49.624148999999996	-13.581712	-4.678501
-0.064951	0.0	0.277971	62.200451	591.2852780000001	-113.07049599999999	-164.36013799999998	-1.228581	-38.404633000000004	-0.008792	0.0	-0.217085	-19.210382	284.362152	0.5771270000000001	61.730647999999995	-13.947958999999999	-2.5001
-0.06350800000000001	0.0	0.291016	55.694199	535.392517	-114.027092	-155.807953	-1.616962	-34.001877	-0.00044400000000000006	0.0	-0.221875	-18.177979999999998	332.62548799999996	16.818911	73.80119300000001	-13.78669	-0.147715
-0.061263	0.0	0.30598600000000004	49.717842	472.98373399999997	-111.69736499999999	-144.72663899999998	-1.841164	-28.976543	0.005668	0.0	-0.22442800000000002	-19.582188000000002	375.461243	33.808696999999995	84.264145	-13.145485	2.1280740000000002
-0.05781699999999999	0.0	0.323575	44.189265999999996	406.189575	-105.765068	-131.432785	-1.9070759999999998	-23.484838	0.010369	0.0	-0.22471300000000002	-23.014435	413.097015	50.880287	92.828117	-12.156321	4.283315
-0.052568	0.0	0.344558	38.878429	337.392365	-96.395157	-116.251167	-1.8754810000000002	-17.73605	0.014163	0.0	-0.22286999999999998	-27.931309000000002	447.13003499999996	67.50275400000001	99.651772	-11.00499	6.332626
-0.044831	0.0	0.369207	33.842171	271.68399	-84.707199	-100.30761	-1.8279290000000001	-12.179896000000001	0.017176	0.0	-0.219255	-33.366879	478.379059	82.555336	104.88717700000001	-9.938735000000001	8.216460000000001
-0.032788	0.0	0.40058	29.035055	209.55957	-71.525917	-83.94529	-1.792658	-6.87103	0.019618	0.0	-0.214031	-38.5718	509.512146	95.987801	109.051498	-9.096175	9.995724000000001
-0.01268	0.0	0.44531400000000004	24.605938000000002	152.16398600000002	-57.814243000000005	-67.760811	-1.792616	-1.9294580000000001	0.021571	0.0	-0.20721900000000001	-42.837612	542.1738280000001	107.476257	112.34853400000001	-8.556165	11.695198
0.022412	0.0	0.5160520000000001	20.849318	102.997322	-45.016384	-53.151951000000004	-1.8248669999999998	2.308383	0.022981	0.0	-0.19938699999999998	-45.527889	575.514221	116.235786	114.750076	-8.376497	13.225821
0.084297	0.0	0.6358020000000001	16.821218	61.242817	-32.445301	-38.938328000000006	-1.7367830000000002	5.162584	0.023926	0.0	-0.190722	-46.552696000000005	610.161255	122.41628999999999	116.371452	-8.586491	14.598907
0.220387	0.0	0.8955360000000001	12.566875999999999	28.995403000000003	-20.919224	-25.966433	-1.481105	6.390211	0.024471	0.0	-0.181902	-46.012966	643.355652	125.69522099999999	117.02739	-9.091792	15.743823999999998
1.8060919999999998	0.0	3.9214230000000003	9.735312	4.265529	-12.116599	-16.726944	-1.305547	7.703939999999999	0.024794	0.0	-0.17264100000000002	-44.302475	675.167542	126.28466	116.561714	-9.716658	16.740089
-0.715952	0.0	-0.9043370000000001	8.910039999999999	-13.440535999999998	-6.83277	-12.15477	-1.335025	9.622782	0.02502	0.0	-0.162993	-41.925133	703.682129	124.350151	114.69558700000002	-10.275931	17.606014000000002
-0.45560100000000003	0.0	-0.41939799999999994	9.070727	-25.007099	-3.9762769999999996	-10.487917999999999	-1.467391	11.393264	0.025272	0.0	-0.153184	-39.51228	726.722839	120.42100500000001	111.32267	-10.650966	18.365889000000003
-0.396518	0.0	-0.321194	9.535063000000001	-32.191395	-2.5756040000000002	-10.339692999999999	-1.631541	12.764456	0.025667000000000002	0.0	-0.142748	-37.524239	744.231262	114.771988	106.237183	-10.850989	19.102489000000002
-0.381855	0.0	-0.304804	9.853582000000001	-35.437939	-2.166113	-10.801609	-1.7724810000000002	13.532148999999999	0.026206999999999998	0.0	-0.13281300000000001	-36.555069	753.941772	108.45056899999999	100.133263	-10.908633	19.758219
-0.383282	0.0	-0.311861	9.947038000000001	-36.154301000000004	-2.247401	-11.275131	-1.866114	13.857306	0.026945	0.0	-0.122876	-36.598911	756.574402	101.564194	92.964836	-10.90322	20.385529000000002
-0.395061	0.0	-0.328395	9.943449000000001	-35.11224	-2.616086	-11.530667999999999	-1.867443	13.871463	0.027926	0.0	-0.112857	-37.542786	752.131958	94.35955	84.88369	-10.85416	21.003931
-0.41468900000000003	0.0	-0.351414	9.981507	-33.037147999999995	-3.168485	-11.609711	-1.7907540000000002	13.700142000000001	0.029120999999999998	0.0	-0.103104	-39.137245	741.7539059999999	87.252312	76.477806	-10.718117999999999	21.60095
-0.44185699999999994	0.0	-0.384071	10.099796000000001	-30.413752000000002	-3.9045410000000005	-11.681053	-1.70858	13.438522	0.030570999999999997	0.0	-0.093151	-41.213936	726.464294	80.04190799999999	67.67086	-10.489672	22.208593
-0.475883	0.0	-0.42932200000000004	10.29261	-27.656384999999997	-4.73037	-11.873493	-1.665532	13.161210999999998	0.032244	0.0	-0.082999	-43.508796999999994	707.614014	72.874306	58.73113299999999	-10.207379	22.81604
-0.514886	0.0	-0.48703599999999997	10.572699	-25.083614	-5.483248000000001	-12.216614	-1.634585	12.915189999999999	0.034023000000000005	0.0	-0.07305299999999999	-45.654282	687.2199099999999	66.066887	50.203552	-9.89674	23.381035
-0.560261	0.0	-0.5603899999999999	11.015115	-22.676725	-6.165682	-12.707818	-1.564961	12.704886	0.035914	0.0	-0.06289600000000001	-47.474926	665.487488	59.30619	41.856506	-9.540094	23.900173000000002
-0.609549	0.0	-0.64746	11.635064	-20.591445999999998	-6.7688559999999995	-13.332135999999998	-1.4676	12.551504	0.03778	0.0	-0.052756	-48.722481	644.016968	52.746525	33.975597	-9.150025	24.330732
-0.660497	0.0	-0.747099	12.379044	-18.847576	-7.338944000000001	-14.081010999999998	-1.3883	12.448775	0.039567000000000005	0.0	-0.042325	-49.381142	623.4003299999999	46.279301000000004	26.385640999999996	-8.743889	24.666361
-0.706799	0.0	-0.8465389999999999	13.100392999999999	-17.510853	-7.8669720000000005	-14.823611999999999	-1.3551549999999999	12.376652	0.041129	0.0	-0.032141	-49.544365	605.473022	40.262935999999996	19.46039	-8.352683	24.902452
-0.748969	0.0	-0.940053	13.770162	-16.44599	-8.371986999999999	-15.460094	-1.358428	12.317533000000001	0.042582	0.0	-0.021466	-49.355185999999996	589.227783	34.263298	12.648382000000002	-7.961929	25.09066
-0.782064	0.0	-1.005666	14.301219	-15.709191	-8.759356	-15.798194	-1.370366	12.285597000000001	0.043837	0.0	-0.010924	-48.874297999999996	575.591187	28.739841	6.287505	-7.657822	25.232391
-0.806671	0.0	-1.038273	14.683879000000001	-15.220654000000001	-8.916224	-15.803185000000001	-1.3564559999999999	12.278058	0.044861	0.0	-0.000642	-48.151451	564.451477	23.80629	0.362455	-7.471812	25.321882000000002
-0.826254	0.0	-1.04637	14.95899	-14.862794000000001	-8.79819	-15.551985	-1.2907879999999998	12.280449	0.045658	0.0	0.009419	-47.213032	555.714294	19.420284	-5.234135	-7.354118	25.372982
-0.840873	0.0	-1.0411110000000001	15.161	-14.616151	-8.484919999999999	-15.217027999999999	-1.18428	12.290329	0.0462	0.0	0.018649000000000002	-46.164066	549.7901	15.774957999999998	-10.252881	-7.261858	25.400541
-0.85041	0.0	-1.0321420000000001	15.325964	-14.474154	-8.084891	-14.939375	-1.060084	12.308959	0.046541	0.0	0.028069	-44.948452	545.897217	12.388108	-15.322576999999999	-7.17012	25.406422
-0.8532299999999999	0.0	-1.024769	15.428735999999999	-14.457138	-7.754986	-14.815223999999999	-0.9617379999999999	12.335263000000001	0.046662999999999996	0.0	0.037343	-43.662659000000005	544.1257929999999	9.279549000000001	-20.319548	-7.053878	25.390322
-0.8507389999999999	0.0	-1.02136	15.474128	-14.533585999999998	-7.562147	-14.844021	-0.903164	12.364287	0.0466	0.0	0.046623000000000005	-42.317978000000004	544.272705	6.247715	-25.375431	-6.857691	25.363170999999998
-0.845	0.0	-1.0233709999999998	15.492065	-14.654276999999999	-7.523503	-14.996767000000002	-0.8809110000000001	12.38287	0.046369	0.0	0.055781	-40.943478000000006	546.120728	3.247818	-30.463086999999998	-6.54533	25.322922
-0.837374	0.0	-1.027259	15.492104999999999	-14.788922	-7.60704	-15.192060000000001	-0.8906219999999999	12.383855	0.045978	0.0	0.064782	-39.587986	549.3789059999999	0.22269	-35.589993	-6.108536	25.259370999999998
-0.828932	0.0	-1.026818	15.465188000000001	-14.914143	-7.775969	-15.314114000000002	-0.9142030000000001	12.362808	0.045458	0.0	0.073923	-38.262699	553.965637	-3.020035	-40.95071	-5.546034	25.182011
-0.820675	0.0	-1.016354	15.393072	-15.013288000000001	-7.973019	-15.258814000000001	-0.9353530000000001	12.321026	0.04489	0.0	0.082745	-37.06963	559.522644	-6.365149	-46.297626	-4.939335	25.117205
-0.8115100000000001	0.0	-0.9929209999999999	15.226748	-15.108456	-8.129811	-15.001498000000002	-0.9494389999999999	12.260661	0.044288	0.0	0.091697	-35.972343	566.32196	-10.008039	-51.930096	-4.344401	25.081512
-0.801079	0.0	-0.959349	14.938901000000001	-15.2051	-8.220811	-14.586992	-0.9584530000000001	12.180483	0.043663	0.0	0.10102699999999999	-34.960396	574.741455	-14.104809	-58.06419	-3.8063580000000004	25.095215
-0.791085	0.0	-0.927226	14.601835999999999	-15.285787	-8.262128	-14.173385999999999	-0.966425	12.092362	0.043075	0.0	0.110007	-34.092052	584.193726	-18.398605	-64.265594	-3.3649769999999997	25.164013
-0.781184	0.0	-0.9012969999999999	14.264420999999999	-15.370216000000001	-8.275742999999999	-13.853125	-0.952332	12.006966	0.042488	0.0	0.119179	-33.266940999999996	595.1574099999999	-23.196987	-70.93055	-2.973649	25.28685
-0.770628	0.0	-0.8824549999999999	13.946914000000001	-15.496885999999998	-8.279859	-13.6753	-0.918285	11.942328999999999	0.041899	0.0	0.128827	-32.450146000000004	607.933899	-28.710348	-78.318336	-2.621468	25.471682
-0.7600100000000001	0.0	-0.8717030000000001	13.653585999999999	-15.662965	-8.287111	-13.653456	-0.900732	11.904014	0.041375	0.0	0.13838599999999998	-31.752028000000003	621.6403809999999	-34.639484	-86.026138	-2.3407419999999997	25.720177
-0.749883	0.0	-0.868122	13.345386999999999	-15.834615	-8.298875	-13.746382999999998	-0.915725	11.874101	0.040931	0.0	0.148119	-31.260532	636.3613280000001	-41.111916	-94.25721	-2.152518	26.047153
-0.74466	0.0	-0.874165	13.031015	-15.886251999999999	-8.287172	-13.887198999999999	-0.9722370000000001	11.829858999999999	0.040595	0.0	0.157578	-31.066909999999996	650.958618	-47.747128000000004	-102.577011	-2.083715	26.425553999999998
-0.745919	0.0	-0.888825	11.911719	-14.738722000000001	-7.697197999999999	-13.100142	-0.982433	10.993891	0.04032	0.0	0.167628	-31.208677	666.116577	-55.072502	-111.65954599999999	-2.121041	26.858095000000002
-0.7493770000000001	0.0	-0.9032540000000001	9.200056	-11.455762	-6.0006129999999995	-10.347465	-0.817497	8.584688	0.040093000000000004	0.0	0.177558	-31.733067	679.988708	-62.486923	-120.73770900000001	-2.254228	27.262721999999997
-0.752444	0.0	-0.916049	5.693146	-7.129142	-3.744186	-6.530644000000001	-0.538485	5.364281	0.039856	0.0	0.187672	-32.620197	692.1561889999999	-70.090294	-129.898056	-2.498254	27.586853
-2.463545	0.0	-2.637581	3.1013900000000003	-1.22832	-2.3406830000000003	-3.239794	-0.273275	3.026023	0.039587	0.0	0.198198	-33.727207	701.997803	-78.023499	-139.134796	-2.874763	27.790166999999997
0.265967	0.0	0.100985	2.2799709999999997	9.389453999999999	-2.804865	-0.948198	-0.051049000000000004	2.4972830000000004	0.039337000000000004	0.0	0.20786999999999997	-34.720684000000006	707.894897	-85.47348000000001	-147.149887	-3.2727009999999996	27.846506
0.08744	0.0	-0.069847	1.887548	29.294468	-4.336808	2.046138	0.33105100000000004	2.561509	0.039064999999999996	0.0	0.21784499999999998	-35.615082	709.988098	-93.336792	-154.667465	-3.6448720000000003	27.735575
0.030344	0.0	-0.119023	0.682285	59.65998100000001	-5.258287	7.100880999999999	1.0184090000000001	1.8103080000000003	0.038723	0.0	0.228027	-36.340958	707.227661	-101.197098	-161.267273	-3.964549	27.386321999999996
-0.002989	0.0	-0.147545	-1.3374489999999999	99.237427	-4.229616	14.642021	1.8898990000000002	-0.296585	0.038294999999999996	0.0	0.238077	-36.801323	698.989136	-108.60798600000001	-166.412933	-4.200437	26.767671999999997
-0.026344	0.0	-0.169464	-3.611099	149.074158	-0.09381	25.262629	2.890359	-3.927243	0.037736	0.0	0.248354	-36.857566999999996	683.580994	-115.776749	-169.769836	-4.318664	25.795868
-0.041426	0.0	-0.185898	-5.16268	201.482803	7.358571	37.455234999999995	4.012414	-8.346601	0.037066	0.0	0.257831	-36.414028	661.304138	-121.6017	-170.504532	-4.330257	24.512106
-0.051314	0.0	-0.199103	-5.559669	253.465805	18.120592000000002	50.465813	5.313239	-13.00647	0.036211	0.0	0.266936	-35.671203999999996	630.945557	-125.862885	-168.422287	-4.28035	22.846992
-0.057825	0.0	-0.210063	-4.525182	303.03988599999997	32.166637	63.65734499999999	6.647502	-17.523220000000002	0.035032	0.0	0.276226	-35.052628000000006	590.497131	-128.297211	-163.11051899999998	-4.198627	20.686497
-0.062053	0.0	-0.218104	-1.741557	346.87323	48.505817	75.654427	7.766159	-21.524567	0.033448	0.0	0.28573699999999996	-34.955704	540.903137	-128.199432	-154.555939	-4.129877	18.092287
-0.06504	0.0	-0.22263899999999998	3.203256	384.672211	65.89331800000001	85.64304399999999	8.604154	-25.019266000000002	0.031412999999999996	0.0	0.295451	-35.309521000000004	484.43783600000006	-124.83303799999999	-143.127655	-4.09605	15.217888
-0.06744299999999999	0.0	-0.22378	10.61478	418.419983	83.177429	93.634148	9.16985	-28.219456	0.028787	0.0	0.305109	-35.715714	423.22506699999997	-117.75147199999999	-129.129852	-4.088634	12.183517
-0.069633	0.0	-0.22175300000000003	20.262365	450.315125	99.119858	99.85862	9.445145	-31.356857	0.025283	0.0	0.314197	-35.913582	360.000275	-107.156792	-113.111061	-4.0996440000000005	9.101803
-0.071965	0.0	-0.21635100000000002	31.908283	483.537537	113.169876	104.61393699999999	9.43154	-34.797847999999995	0.020288	0.0	0.322765	-36.004669	295.07516499999997	-93.306023	-95.240082	-4.138873	5.986544
-0.07442599999999999	0.0	-0.207887	44.419884	518.106689	123.86055	107.707443	9.090297	-38.560741	0.013153999999999999	0.0	0.33067199999999997	-36.267241999999996	232.968964	-77.777214	-77.036415	-4.181508999999999	3.0644970000000002
-0.07683200000000001	0.0	-0.197467	56.66289499999999	552.7823490000001	130.339935	109.156494	8.408328	-42.471385999999995	0.002667	0.0	0.33822399999999997	-36.815762	177.448883	-62.487095	-60.017414	-4.163831	0.47326899999999994
-0.079093	0.0	-0.1861	68.15168	586.751343	132.846848	109.194176	7.519272	-46.408039	-0.013858	0.0	0.346024	-37.542084	129.422791	-48.396675	-44.78334	-4.084303	-1.7935259999999997
-0.081196	0.0	-0.17438499999999998	78.770416	619.710144	132.103271	108.06786299999999	6.658186	-50.31773	-0.042644	0.0	0.354448	-38.356827	88.346008	-35.654507	-31.314108	-4.0071330000000005	-3.767418
-0.082984	0.0	-0.163422	87.638855	649.051208	128.931915	106.068977	6.00433	-53.860946999999996	-0.096261	0.0	0.361886	-39.278763	55.878795999999994	-25.047287	-20.221752	-3.984108	-5.3789489999999995
-0.084467	0.0	-0.15324300000000002	94.462631	673.9119870000001	123.991745	103.271973	5.518432	-56.923149	-0.21588600000000002	0.0	0.36424	-40.46978	31.048868	-16.644018	-11.309234	-4.032187	-6.703005999999999
-0.085685	0.0	-0.14358800000000002	99.18293800000001	693.297363	117.832008	99.548935	5.164985	-59.405151000000004	-0.5832229999999999	0.0	0.34881599999999996	-41.943295	13.273387	-10.557052	-4.629971	-4.1329910000000005	-7.741346000000001
-0.086654	0.0	-0.134326	102.127411	706.3601679999999	111.116196	94.88266	4.956872	-61.20908000000001	-4.462155999999999	0.0	0.097848	-43.429016	1.8976529999999998	-6.706225	-0.18568099999999998	-4.219541	-8.467624
-0.08744299999999999	0.0	-0.12472000000000001	103.929611	713.607849	103.81192	89.00135	4.866562	-62.400009	1.815239	0.0	0.536723	-44.762161	-4.950975	-4.497349	2.657304	-4.264424	-8.987202
-0.088027	0.0	-0.114995	104.767647	714.760986	96.427902	82.19420600000001	4.839141000000001	-62.918304000000006	1.158009	0.0	0.523173	-45.903296999999995	-8.067451	-3.555271	4.220675	-4.322645	-9.342183
-0.08844400000000001	0.0	-0.104796	104.827034	710.402954	88.99797099999999	74.44743299999999	4.823033000000001	-62.8311	1.13026	0.0	0.579394	-47.064541	-8.454739	-3.3880199999999996	4.8986279999999995	-4.470231	-9.556054
-0.08873099999999999	0.0	-0.093764	104.316101	701.047363	81.429283	65.732925	4.804111	-62.204578000000005	1.394448	0.0	0.7112569999999999	-48.327309	-6.932581	-3.7899010000000004	4.930847	-4.675306	-9.667125
-0.088896	0.0	-0.082397	103.577606	687.971008	74.039009	56.686535	4.773029	-61.15819499999999	2.196491	0.0	1.021927	-49.506622	-4.432238	-4.672746	4.529426	-4.817862	-9.735369
-0.08898400000000001	0.0	-0.07093300000000001	102.908752	672.3906860000001	66.951675	47.694534000000004	4.750575	-59.831753000000006	6.116446	0.0	2.425272	-50.472198	-1.59969	-5.853905999999999	3.879682	-4.883519000000001	-9.784415
-0.08904400000000001	0.0	-0.05857999999999999	102.371811	653.751526	59.76779200000001	38.296978	4.769374	-58.212437	-6.589196	0.0	-2.066407	-51.302357	1.489407	-7.179441000000001	3.077722	-4.954147	-9.813997
-0.089073	0.0	-0.046689999999999995	101.944427	634.2976070000001	53.28121899999999	29.615334999999998	4.817252	-56.499031	-2.278301	0.0	-0.547611	-52.024002	4.321183	-8.354444	2.366329	-5.069282	-9.844955
-0.089072	0.0	-0.03503	101.501343	614.050293	47.313679	21.510353	4.870952	-54.694523	-1.443024	0.0	-0.26571500000000003	-52.767578	6.854825	-9.388089	1.8214290000000002	-5.22222	-9.891675
-0.089081	0.0	-0.020106	100.89827	587.915466	40.374203	11.820861	4.949882	-52.372353000000004	-1.0260610000000001	0.0	-0.131253	-53.772648	9.689407000000001	-10.552887	1.271765	-5.4286449999999995	-9.941923
-0.089102	0.0	-0.014671	100.685928	578.706543	38.07843	8.490393	4.987399	-51.563843	-0.9416260000000001	0.0	-0.102778	-54.123858999999996	10.57312	-10.935775999999999	1.086689	-5.490106	-9.955921
-0.089184	0.0	-0.000394	100.204628	557.030884	32.60923	0.219426	5.109948	-49.678028000000005	-0.811443	0.0	-0.05519500000000001	-54.864651	12.344205	-11.88465	0.681337	-5.545902	-10.016616
-0.08921799999999999	0.0	0.005017	100.04280899999999	549.955933	30.72294	-2.759046	5.157334	-49.066116	-0.782994	0.0	-0.044271	-55.092651000000004	12.830484	-12.21154	0.568018	-5.540122	-10.046194
